:START_ID(Region),:END_ID(Region),weight:float,total:float,neuron_count:int,source_acronym,target_acronym,:TYPE
194.0,661,1264.5265479943873,402119.4422622152,318,LHA,VII,PROJECT_TO
194.0,135,221.49421671807832,31452.17877396712,142,LHA,AMB,PROJECT_TO
194.0,839,1134.2896887212637,170143.45330818955,150,LHA,DMX,PROJECT_TO
194.0,1048,1397.2368722424499,743330.0160329833,532,LHA,GRN,PROJECT_TO
194.0,136,2117.613581629256,1063042.0179778864,502,LHA,IRN,PROJECT_TO
194.0,106,228.01707719309414,5928.444007020447,26,LHA,ISN,PROJECT_TO
194.0,203,260.1764127391846,33302.58083061563,128,LHA,LIN,PROJECT_TO
194.0,395,2622.4637898921715,1064720.2986962216,406,LHA,MDRN,PROJECT_TO
194.0,1098,2473.5138527368085,845941.7376359885,342,LHA,MDRNd,PROJECT_TO
194.0,1107,1031.9743446237446,218778.56106023386,212,LHA,MDRNv,PROJECT_TO
194.0,852,2978.1145685601937,1298457.9518922444,436,LHA,PARN,PROJECT_TO
194.0,970,444.03075109803956,36410.52159003924,82,LHA,PGRNd,PROJECT_TO
194.0,978,1382.9522864429493,528287.7734212066,382,LHA,PGRNl,PROJECT_TO
194.0,177,211.52445840343518,6768.782668909926,32,LHA,NR,PROJECT_TO
194.0,169,733.9274365965772,95410.56675755503,130,LHA,PRP,PROJECT_TO
194.0,202,810.3622493211976,411664.0226551684,508,LHA,MV,PROJECT_TO
194.0,225,887.0990136574977,69193.72306528482,78,LHA,SPIV,PROJECT_TO
194.0,773,1460.4920722620834,227836.763272885,156,LHA,XII,PROJECT_TO
194.0,381,1478.7755427701911,1165275.1277029107,788,LHA,SNr,PROJECT_TO
194.0,621,479.32186153893167,95864.37230778634,200,LHA,V,PROJECT_TO
797.0,599,946.1818583672612,166528.00707263796,176,ZI,CM,PROJECT_TO
797.0,907,800.259498011321,67221.79783295096,84,ZI,PCN,PROJECT_TO
484682470.0,1011,59.6209700891762,119.2419401783524,2,ProS,AUDd,PROJECT_TO
1097.0,560581563,630.5799573283231,329162.73772538465,522,HY,PIL,PROJECT_TO
1097.0,491,1338.8338171259804,1925243.0290271598,1438,HY,MM,PROJECT_TO
1097.0,525,842.9282227726383,1539186.9347828375,1826,HY,SUM,PROJECT_TO
1097.0,980,858.274020059814,1503696.0831447942,1752,HY,PMd,PROJECT_TO
1097.0,470,509.20691452973887,325892.4252990329,640,HY,STN,PROJECT_TO
1097.0,398,1046.5083119865499,259534.06137266435,248,HY,SOC,PROJECT_TO
385.0,685,699.6769624541262,2798.7078498165047,4,VISp,VM,PROJECT_TO
385.0,1029,377.0512900115879,3770.5129001158793,10,VISp,POL,PROJECT_TO
385.0,127,829.6832841511563,4978.099704906937,6,VISp,AM,PROJECT_TO
385.0,1120,570.9726456873831,2283.8905827495323,4,VISp,IAM,PROJECT_TO
385.0,1113,281.69241496015064,1690.154489760904,6,VISp,IAD,PROJECT_TO
385.0,1077,271.5912712156908,1086.3650848627633,4,VISp,PR,PROJECT_TO
385.0,181,1060.6921286951667,6364.152772171001,6,VISp,RE,PROJECT_TO
385.0,560581559,662.967996321164,2651.871985284656,4,VISp,Xi,PROJECT_TO
385.0,189,276.6474784313371,1106.5899137253484,4,VISp,RH,PROJECT_TO
385.0,907,340.1948926797971,1360.7795707191883,4,VISp,PCN,PROJECT_TO
385.0,946,1642.1038764946552,6568.415505978621,4,VISp,PH,PROJECT_TO
385.0,797,1508.2232271789765,18098.67872614772,12,VISp,ZI,PROJECT_TO
985.0,475,936.7473928377776,7493.979142702221,8,MOp,MG,PROJECT_TO
985.0,879,3254.3970776045976,71596.73570730115,22,MOp,RSPd,PROJECT_TO
985.0,886,211.80335987076148,1694.4268789660919,8,MOp,RSPv,PROJECT_TO
685.0,879,1197.584324985142,4790.337299940568,4,VM,RSPd,PROJECT_TO
685.0,886,197.9527915446041,791.8111661784164,4,VM,RSPv,PROJECT_TO
385.0,563807435,919.624255903952,7356.994047231616,8,VISp,PoT,PROJECT_TO
385.0,325,345.3004306298641,690.6008612597282,2,VISp,SGN,PROJECT_TO
312782574.0,718,228.5037529173862,1828.0300233390897,8,VISli,VPL,PROJECT_TO
312782574.0,475,3503.2839095229974,14013.13563809199,4,VISli,MG,PROJECT_TO
312782574.0,362,363.22084686896,726.44169373792,2,VISli,MD,PROJECT_TO
312782574.0,27,56.14212536686197,449.13700293489575,8,VISli,IGL,PROJECT_TO
312782574.0,797,1025.9431484502497,4103.772593800999,4,VISli,ZI,PROJECT_TO
409.0,484682508,123.50587823497364,741.0352694098418,6,VISl,APr,PROJECT_TO
409.0,672,1475.4650327682782,17705.580393219338,12,VISl,CP,PROJECT_TO
484682470.0,402,293.42605913934875,2934.2605913934876,10,ProS,VISal,PROJECT_TO
484682470.0,575,269.6960464503501,1078.7841858014003,4,ProS,CL,PROJECT_TO
409.0,463,340.2590955735093,2722.0727645880743,8,VISl,CA3,PROJECT_TO
409.0,629,191.59065967783494,766.3626387113397,4,VISl,VAL,PROJECT_TO
409.0,718,15.268686751663186,61.07474700665274,4,VISl,VPL,PROJECT_TO
409.0,733,14555.934109644359,87335.60465786615,6,VISl,VPM,PROJECT_TO
409.0,563807435,394.1953023862027,2365.171814317216,6,VISl,PoT,PROJECT_TO
409.0,170,2161.327487672156,21613.274876721563,10,VISl,LGd,PROJECT_TO
409.0,218,13218.714605596577,132187.14605596577,10,VISl,LP,PROJECT_TO
409.0,1020,6759.83929189017,40559.03575134102,6,VISl,PO,PROJECT_TO
409.0,1029,975.3300434658455,5851.980260795073,6,VISl,POL,PROJECT_TO
409.0,325,586.0623304773965,2344.249321909586,4,VISl,SGN,PROJECT_TO
409.0,362,139.66229474453996,279.3245894890799,2,VISl,MD,PROJECT_TO
409.0,907,292.6798918124318,585.3597836248636,2,VISl,PCN,PROJECT_TO
409.0,575,533.6034486508096,2134.4137946032383,4,VISl,CL,PROJECT_TO
409.0,930,5283.612123199615,10567.22424639923,2,VISl,PF,PROJECT_TO
409.0,262,761.8376818259392,7618.376818259392,10,VISl,RT,PROJECT_TO
409.0,27,282.21170970513225,1693.2702582307934,6,VISl,IGL,PROJECT_TO
409.0,563807439,114.91242312527666,229.82484625055332,2,VISl,IntG,PROJECT_TO
409.0,178,588.7078705713806,5887.078705713806,10,VISl,LGv,PROJECT_TO
409.0,128,291.508216414275,583.01643282855,2,VISl,MRN,PROJECT_TO
409.0,215,2193.9865573572733,8775.946229429093,4,VISl,APN,PROJECT_TO
502.0,733,219.6345365153164,439.2690730306328,2,SUB,VPM,PROJECT_TO
312782574.0,425,2729.193321984059,10916.773287936236,4,VISli,VISpl,PROJECT_TO
312782574.0,985,104.48038392444724,208.96076784889448,2,VISli,MOp,PROJECT_TO
312782574.0,337,203.5552322878665,407.110464575733,2,VISli,SSp-ll,PROJECT_TO
312782574.0,385,6158.708668682404,12317.417337364808,2,VISli,VISp,PROJECT_TO
312782574.0,886,233.70539280256207,467.41078560512415,2,VISli,RSPv,PROJECT_TO
312782574.0,382,620.8901968870875,1241.780393774175,2,VISli,CA1,PROJECT_TO
312782574.0,843,682.8321170451534,1365.6642340903068,2,VISli,PAR,PROJECT_TO
312782574.0,1037,2042.7017724190061,8170.807089676025,4,VISli,POST,PROJECT_TO
312782574.0,484682508,2411.14592053293,4822.29184106586,2,VISli,APr,PROJECT_TO
993.0,628,75.24668635526011,300.98674542104044,4,MOs,NOT,PROJECT_TO
436.0,830,1234.262146347163,133300.3118054936,108,fx,DMH,PROJECT_TO
436.0,523,1877.46109024229,262844.5526339206,140,fx,MPO,PROJECT_TO
436.0,88,2440.2188879337446,356271.9576383267,146,fx,AHN,PROJECT_TO
436.0,980,770.7558936004075,58577.44791363097,76,fx,PMd,PROJECT_TO
436.0,693,2248.738629992113,161909.18135943214,72,fx,VMH,PROJECT_TO
436.0,946,3231.5093089183574,445948.2846307333,138,fx,PH,PROJECT_TO
436.0,194,6239.103777936554,1297733.5858108033,208,fx,LHA,PROJECT_TO
436.0,576073704,1377.462989632475,225903.9302997259,164,fx,PeF,PROJECT_TO
436.0,614,1722.8100123316424,227410.92162777678,132,fx,TU,PROJECT_TO
436.0,1009,4395.089295061069,966919.6449134351,220,fx,fiber tracts,PROJECT_TO
194.0,118,430.39453598178136,231552.26035819837,538,LHA,PVi,PROJECT_TO
194.0,72,545.5041173900993,188744.42461697434,346,LHA,ADP,PROJECT_TO
194.0,515,675.1396847942153,367275.98852805316,544,LHA,MPN,PROJECT_TO
194.0,693,1447.2451077798028,1015966.0656614215,702,LHA,VMH,PROJECT_TO
194.0,173,731.9629384616379,582642.4990154637,796,LHA,RCH,PROJECT_TO
194.0,1061,460.82896512318723,33179.68548886948,72,LHA,PPT,PROJECT_TO
993.0,607344830,294.013094977776,588.026189955552,2,MOs,PN,PROJECT_TO
128.0,218,1233.4064152222084,7400.438491333251,6,MRN,LP,PROJECT_TO
128.0,1029,465.48818994632757,2792.9291396779654,6,MRN,POL,PROJECT_TO
128.0,302,132.03333290702335,264.0666658140467,2,MRN,SCs,PROJECT_TO
128.0,4,334.9741566610013,1339.8966266440052,4,MRN,IC,PROJECT_TO
128.0,580,561.4485130839734,2245.7940523358934,4,MRN,NB,PROJECT_TO
128.0,271,563.0971254390065,4504.777003512052,8,MRN,SAG,PROJECT_TO
128.0,874,305.77439071104715,1834.646344266283,6,MRN,PBG,PROJECT_TO
128.0,616,2496.1375150082167,19969.100120065734,8,MRN,CUN,PROJECT_TO
128.0,1048,3540.269968964653,28322.159751717223,8,MRN,GRN,PROJECT_TO
560581563.0,414,1721.5053967631375,6886.02158705255,4,PIL,SPFm,PROJECT_TO
560581563.0,422,922.0285391064247,7376.228312851397,8,PIL,SPFp,PROJECT_TO
560581563.0,609,2050.388081243607,8201.552324974427,4,PIL,SPA,PROJECT_TO
560581563.0,1029,2181.6616344678187,17453.29307574255,8,PIL,POL,PROJECT_TO
560581563.0,325,512.4799806576946,4099.839845261557,8,PIL,SGN,PROJECT_TO
560581563.0,302,56.10186523024018,112.20373046048036,2,PIL,SCs,PROJECT_TO
560581563.0,4,22354.415479675583,178835.32383740466,8,PIL,IC,PROJECT_TO
560581563.0,580,3798.7294556825086,30389.83564546007,8,PIL,NB,PROJECT_TO
560581563.0,271,795.7329460478105,4774.397676286863,6,PIL,SAG,PROJECT_TO
560581563.0,874,361.12936536343886,2889.034922907511,8,PIL,PBG,PROJECT_TO
560581563.0,128,20682.26198356604,165458.09586852833,8,PIL,MRN,PROJECT_TO
560581563.0,294,22342.771756934326,178742.1740554746,8,PIL,SCm,PROJECT_TO
560581563.0,795,21954.513692998058,175636.10954398446,8,PIL,PAG,PROJECT_TO
560581563.0,215,911.1077946456302,7288.862357165041,8,PIL,APN,PROJECT_TO
560581563.0,616,8211.70373768982,65693.62990151857,8,PIL,CUN,PROJECT_TO
560581563.0,214,202.51212772655344,405.0242554531069,2,PIL,RN,PROJECT_TO
560581563.0,75,275.513716863324,2204.109734906592,8,PIL,DT,PROJECT_TO
560581563.0,1052,192.49403184972442,769.9761273988977,4,PIL,PPN,PROJECT_TO
560581563.0,612,252.75408964110605,2022.0327171288484,8,PIL,NLL,PROJECT_TO
560581563.0,928,829.9285547303464,6639.428437842771,8,PIL,CUL,PROJECT_TO
549.0,312782628,2580.684986749865,20645.47989399892,8,TH,VISpor,PROJECT_TO
549.0,895,416.7645924961959,3334.1167399695673,8,TH,ECT,PROJECT_TO
549.0,1031,228.18701083680838,2281.870108368084,10,TH,GPi,PROJECT_TO
549.0,560581563,1799.0191888938953,7196.076755575581,4,TH,PIL,PROJECT_TO
549.0,128,3408.031809284907,61344.57256712833,18,TH,MRN,PROJECT_TO
733.0,39,99.41879835824723,397.6751934329889,4,VPM,ACAd,PROJECT_TO
1029.0,378,8823.793440451085,70590.34752360868,8,POL,SSs,PROJECT_TO
1029.0,677,510.5929709476698,4084.7437675813585,8,POL,VISC,PROJECT_TO
1029.0,1011,1700.3798010342155,13603.038408273724,8,POL,AUDd,PROJECT_TO
1029.0,1002,4511.791565086296,36094.33252069037,8,POL,AUDp,PROJECT_TO
1029.0,1018,20448.4453015713,163587.5624125704,8,POL,AUDv,PROJECT_TO
1029.0,541,646.0812463945887,2584.3249855783547,4,POL,TEa,PROJECT_TO
1029.0,672,7304.001143033364,58432.009144266915,8,POL,CP,PROJECT_TO
1029.0,1022,519.4921190716874,4155.936952573499,8,POL,GPe,PROJECT_TO
1029.0,563807435,475.19160768636226,3801.532861490898,8,POL,PoT,PROJECT_TO
1029.0,422,242.57093028300838,970.2837211320335,4,POL,SPFp,PROJECT_TO
1029.0,475,462.63281891144766,3701.0625512915813,8,POL,MG,PROJECT_TO
1029.0,1029,204.65458207037727,1637.2366565630182,8,POL,POL,PROJECT_TO
1029.0,560581563,200.221254729505,400.44250945901,2,POL,PIL,PROJECT_TO
1029.0,262,806.989946385327,6455.919571082616,8,POL,RT,PROJECT_TO
1029.0,797,796.7684260616938,6374.147408493551,8,POL,ZI,PROJECT_TO
1029.0,1009,1310.8623997675836,10486.899198140669,8,POL,fiber tracts,PROJECT_TO
560581563.0,1031,82.2806347269362,329.1225389077448,4,PIL,GPi,PROJECT_TO
6.0,993,4774.572170929907,19098.288683719627,4,int,MOs,PROJECT_TO
6.0,1057,219.89955872351482,879.5982348940593,4,int,GU,PROJECT_TO
6.0,104,411.42859779478044,1645.7143911791218,4,int,AId,PROJECT_TO
194.0,1120,413.35311283513204,143020.1770409557,346,LHA,IAM,PROJECT_TO
194.0,15,1425.0512900804906,1148591.3398048754,806,LHA,PT,PROJECT_TO
194.0,246,657.8725821541552,574980.6368027317,874,LHA,RR,PROJECT_TO
194.0,115,127.31837816598039,12731.83781659804,100,LHA,IV,PROJECT_TO
194.0,757,400.1079965991029,94425.48719738828,236,LHA,VTN,PROJECT_TO
194.0,872,854.4006610586318,910791.1046885016,1066,LHA,DR,PROJECT_TO
194.0,880,578.5008894690865,244127.3753559545,422,LHA,DTN,PROJECT_TO
194.0,898,1753.339968821239,2037381.0437702797,1162,LHA,PCG,PROJECT_TO
194.0,679,2252.1452717658194,2067469.3594810222,918,LHA,CS,PROJECT_TO
194.0,162,834.8605478327206,773080.8672930993,926,LHA,LDT,PROJECT_TO
194.0,607344830,259.9992977691317,79039.78652181604,304,LHA,PN,PROJECT_TO
194.0,58,268.1018074965059,175338.58210271486,654,LHA,MT,PROJECT_TO
194.0,374,517.283524416881,373478.7046289881,722,LHA,SNc,PROJECT_TO
194.0,280,289.58700981063055,80505.18872735529,278,LHA,B,PROJECT_TO
194.0,549009227,237.07452337075625,15172.7694957284,64,LHA,I5,PROJECT_TO
194.0,147,213.95063409213353,63757.28895945579,298,LHA,LC,PROJECT_TO
194.0,604,682.8880726071246,301836.52809234906,442,LHA,NI,PROJECT_TO
194.0,206,487.91876608147555,177602.4308536571,364,LHA,RM,PROJECT_TO
194.0,222,362.595807888188,43511.49694658256,120,LHA,RO,PROJECT_TO
549.0,563807435,258.03767055475663,1548.22602332854,6,TH,PoT,PROJECT_TO
549.0,422,428.2486784245725,856.497356849145,2,TH,SPFp,PROJECT_TO
549.0,470,150.25370935851913,601.0148374340765,4,TH,STN,PROJECT_TO
993.0,325,166.54020106619785,3663.884423456353,22,MOs,SGN,PROJECT_TO
39.0,170,211.3706235584341,1690.9649884674727,8,ACAd,LGd,PROJECT_TO
797.0,189,920.972749710496,103148.94796757556,112,ZI,RH,PROJECT_TO
797.0,186,1114.8705404684272,122635.75945152699,110,ZI,LH,PROJECT_TO
797.0,118,519.8871646277015,36392.101523939105,70,ZI,PVi,PROJECT_TO
797.0,12,411.2150219810247,41943.93224206452,102,ZI,IF,PROJECT_TO
797.0,307,1456.5013557765128,233040.21692424206,160,ZI,MARN,PROJECT_TO
940.0,48,2107.9242852698803,25295.091423238562,12,cing,ACAv,PROJECT_TO
940.0,44,1211.5699410566356,4846.279764226542,4,cing,ILA,PROJECT_TO
940.0,731,4296.727958776177,25780.36775265706,6,cing,ORBm,PROJECT_TO
940.0,746,2382.6414681531382,9530.565872612553,4,cing,ORBvl,PROJECT_TO
940.0,119,1073.0252896373343,6438.151737824005,6,cing,AIv,PROJECT_TO
940.0,507,281.2263672180554,1124.9054688722215,4,cing,MOB,PROJECT_TO
940.0,589,540.1815201526233,2160.726080610493,4,cing,TT,PROJECT_TO
940.0,814,405.650543498424,1622.602173993696,4,cing,DP,PROJECT_TO
940.0,961,37.87259012823595,151.4903605129438,4,cing,PIR,PROJECT_TO
940.0,583,882.5963487742079,3530.3853950968314,4,cing,CLA,PROJECT_TO
194.0,1113,617.9324375007891,390533.30050049874,632,LHA,IAD,PROJECT_TO
194.0,491,1693.721051378887,1625972.2093237315,960,LHA,MM,PROJECT_TO
194.0,100,613.720607425197,362095.1583808663,590,LHA,IPN,PROJECT_TO
194.0,591,657.5825060355646,426113.46391104587,648,LHA,CLI,PROJECT_TO
194.0,574,1159.7021414622911,844263.158984548,728,LHA,TRN,PROJECT_TO
194.0,238,780.5910646389344,316919.9722434074,406,LHA,RPO,PROJECT_TO
194.0,350,280.8300119426218,65152.56277068826,232,LHA,SLC,PROJECT_TO
993.0,75,232.58747583712824,4186.574565068308,18,MOs,DT,PROJECT_TO
484682520.0,718,722.3655415020843,2889.462166008337,4,or,VPL,PROJECT_TO
484682520.0,475,444.7180850914973,1778.8723403659892,4,or,MG,PROJECT_TO
484682520.0,170,1235.5494532307123,7413.296719384274,6,or,LGd,PROJECT_TO
484682520.0,907,519.033663547783,1038.067327095566,2,or,PCN,PROJECT_TO
484682520.0,575,10137.239693561622,20274.479387123243,2,or,CL,PROJECT_TO
484682520.0,27,277.5811181199549,1110.3244724798196,4,or,IGL,PROJECT_TO
484682520.0,563807439,321.3280334102196,642.6560668204392,2,or,IntG,PROJECT_TO
797.0,255,554.8639442926069,35511.29243472684,64,ZI,AV,PROJECT_TO
797.0,1120,523.2971847929856,32444.42545716511,62,ZI,IAM,PROJECT_TO
797.0,1113,640.5681432931266,48683.178890277624,76,ZI,IAD,PROJECT_TO
484682520.0,131,1287.4747635410797,2574.9495270821594,2,or,LA,PROJECT_TO
484682520.0,302,38.39671935835912,76.79343871671824,2,or,SCs,PROJECT_TO
993.0,566,277.42951437676106,1664.5770862605664,6,MOs,TR,PROJECT_TO
502.0,993,250.7088372144256,501.4176744288512,2,SUB,MOs,PROJECT_TO
385.0,337,1008.9239575028269,2017.8479150056537,2,VISp,SSp-ll,PROJECT_TO
385.0,64,333.09652637316896,666.1930527463379,2,VISp,AD,PROJECT_TO
385.0,15,478.3107607858359,956.6215215716718,2,VISp,PT,PROJECT_TO
549.0,361,12594.913768639637,75569.48261183783,6,TH,SSp-tr,PROJECT_TO
549.0,894,1146.5656099137514,6879.393659482508,6,TH,RSPagl,PROJECT_TO
549.0,312782546,5648.877373243736,45191.018985949886,8,TH,VISa,PROJECT_TO
549.0,685,1360.799890705614,16329.598688467368,12,TH,VM,PROJECT_TO
255.0,48,3879.2443318142105,31033.954654513684,8,AV,ACAv,PROJECT_TO
1011.0,111,251.6447660043149,2013.1581280345192,8,AUDd,AIp,PROJECT_TO
1011.0,1022,2446.0819742628714,9784.327897051486,4,AUDd,GPe,PROJECT_TO
1011.0,733,186.47584224470955,372.9516844894191,2,AUDd,VPM,PROJECT_TO
1011.0,1044,207.74419677802825,830.976787112113,4,AUDd,PP,PROJECT_TO
1011.0,218,2138.3925850996848,8553.570340398739,4,AUDd,LP,PROJECT_TO
1011.0,1020,1146.9137092495362,2293.8274184990723,2,AUDd,PO,PROJECT_TO
1011.0,362,617.7464166237027,1235.4928332474053,2,AUDd,MD,PROJECT_TO
1011.0,575,324.6562934384866,649.3125868769732,2,AUDd,CL,PROJECT_TO
1011.0,930,2364.2665867868573,4728.5331735737145,2,AUDd,PF,PROJECT_TO
1011.0,560581563,846.7178468223085,3386.871387289234,4,AUDd,PIL,PROJECT_TO
1011.0,27,173.49112928887504,693.9645171555002,4,AUDd,IGL,PROJECT_TO
1011.0,178,469.66520374784886,1878.6608149913955,4,AUDd,LGv,PROJECT_TO
1011.0,321,9.114024819377931,36.456099277511726,4,AUDd,SubG,PROJECT_TO
1011.0,797,299.89039459425464,1199.5615783770186,4,AUDd,ZI,PROJECT_TO
1011.0,4,252.29294508238758,1009.1717803295503,4,AUDd,IC,PROJECT_TO
1011.0,381,105.25119835175391,421.00479340701565,4,AUDd,SNr,PROJECT_TO
1011.0,128,4121.649865879789,16486.599463519156,4,AUDd,MRN,PROJECT_TO
1011.0,294,1806.1218145259272,7224.487258103709,4,AUDd,SCm,PROJECT_TO
1011.0,215,442.3926230698364,1769.5704922793457,4,AUDd,APN,PROJECT_TO
1011.0,374,87.9763277376209,351.9053109504836,4,AUDd,SNc,PROJECT_TO
136.0,96,1379.917854668402,5519.671418673608,4,IRN,DCO,PROJECT_TO
136.0,101,2223.659094903142,8894.636379612568,4,IRN,VCO,PROJECT_TO
136.0,936,3865.8303381650126,15463.32135266005,4,IRN,DEC,PROJECT_TO
136.0,957,653.3462098339025,2613.38483933561,4,IRN,UVU,PROJECT_TO
136.0,1007,13816.282232643596,55265.128930574385,4,IRN,SIM,PROJECT_TO
136.0,1017,30446.048946807336,121784.19578722934,4,IRN,AN,PROJECT_TO
136.0,1025,402.15228689836596,1608.6091475934638,4,IRN,PRM,PROJECT_TO
136.0,1033,32.2614514552581,64.5229029105162,2,IRN,COPY,PROJECT_TO
136.0,1041,2077.3266983630415,8309.306793452166,4,IRN,PFL,PROJECT_TO
136.0,989,925.758237120334,3703.032948481336,4,IRN,FN,PROJECT_TO
136.0,846,997.1922587045459,3988.7690348181836,4,IRN,DN,PROJECT_TO
985.0,726,198.35614377790046,7140.821176004417,36,MOp,DG,PROJECT_TO
985.0,364,299.1045889312726,6580.300956487997,22,MOp,PSTN,PROJECT_TO
985.0,271,270.7327561381502,1082.9310245526008,4,MOp,SAG,PROJECT_TO
985.0,634,429.44008527704045,2576.6405116622427,6,MOp,NPC,PROJECT_TO
985.0,898,1102.719622096168,13232.635465154015,12,MOp,PCG,PROJECT_TO
985.0,839,188.5900579365052,754.3602317460208,4,MOp,DMX,PROJECT_TO
985.0,970,238.17528312245895,2858.1033974695074,12,MOp,PGRNd,PROJECT_TO
985.0,1037,501.33017723118564,8021.28283569897,16,MOp,POST,PROJECT_TO
985.0,181,641.3805938367066,10262.089501387305,16,MOp,RE,PROJECT_TO
985.0,560581559,58.908705648859545,706.9044677863145,12,MOp,Xi,PROJECT_TO
985.0,575,1018.9763440397819,28531.337633113893,28,MOp,CL,PROJECT_TO
985.0,302,452.12365600791145,1808.4946240316458,4,MOp,SCs,PROJECT_TO
985.0,628,610.8546329602829,4886.837063682263,8,MOp,NOT,PROJECT_TO
985.0,1061,668.6771298808975,8024.12555857077,12,MOp,PPT,PROJECT_TO
985.0,75,432.2510811943776,5187.0129743325315,12,MOp,DT,PROJECT_TO
327.0,159,92.53831492089284,370.1532596835714,4,BMAa,AON,PROJECT_TO
327.0,961,2168.3417217351803,8673.366886940721,4,BMAa,PIR,PROJECT_TO
327.0,619,847.8543963454563,3391.417585381825,4,BMAa,NLOT,PROJECT_TO
327.0,952,1405.1276809541869,5620.5107238167475,4,BMAa,EPd,PROJECT_TO
327.0,319,2027.074109987957,8108.296439951828,4,BMAa,BMA,PROJECT_TO
327.0,672,2119.784432216994,8479.137728867976,4,BMAa,CP,PROJECT_TO
327.0,56,2879.0911283477026,11516.36451339081,4,BMAa,ACB,PROJECT_TO
327.0,998,597.8581726010535,2391.432690404214,4,BMAa,FS,PROJECT_TO
327.0,754,2316.452067178055,9265.80826871222,4,BMAa,OT,PROJECT_TO
327.0,23,2385.0586189970927,9540.23447598837,4,BMAa,AAA,PROJECT_TO
327.0,403,53.48926493026857,106.97852986053714,2,BMAa,MEA,PROJECT_TO
327.0,342,4573.210557438999,18292.842229755996,4,BMAa,SI,PROJECT_TO
327.0,298,422.62343551685046,1690.4937420674019,4,BMAa,MA,PROJECT_TO
327.0,1009,244.14315411213647,976.5726164485459,4,BMAa,fiber tracts,PROJECT_TO
313.0,246,192.16205317530617,1152.972319051837,6,MB,RR,PROJECT_TO
313.0,58,183.74752407438567,1102.485144446314,6,MB,MT,PROJECT_TO
313.0,725,45.486833451313714,181.94733380525486,4,MB,VPLpc,PROJECT_TO
313.0,741,1452.728581658006,14527.28581658006,10,MB,VPMpc,PROJECT_TO
313.0,563807435,517.3342474710431,4138.673979768345,8,MB,PoT,PROJECT_TO
313.0,475,558.8228290795759,2235.2913163183034,4,MB,MG,PROJECT_TO
313.0,628,534.5855076968647,3207.5130461811887,6,MB,NOT,PROJECT_TO
313.0,634,208.63458370465162,1669.076669637213,8,MB,NPC,PROJECT_TO
313.0,1061,452.5831049071304,1810.3324196285216,4,MB,PPT,PROJECT_TO
364.0,629,643.9136753423566,6439.136753423565,10,PSTN,VAL,PROJECT_TO
364.0,685,1829.1149207736084,179253.26223581363,98,PSTN,VM,PROJECT_TO
364.0,725,202.55148760738643,2430.617851288637,12,PSTN,VPLpc,PROJECT_TO
364.0,741,850.4482463201431,51026.89477920858,60,PSTN,VPMpc,PROJECT_TO
364.0,563807435,813.7608065882016,13020.172905411226,16,PSTN,PoT,PROJECT_TO
364.0,422,746.0523441442637,34318.407830636126,46,PSTN,SPFp,PROJECT_TO
364.0,1020,752.4691096263734,13544.443973274721,18,PSTN,PO,PROJECT_TO
364.0,362,2282.9730012811638,127846.48807174516,56,PSTN,MD,PROJECT_TO
364.0,366,1061.944071097034,82831.63754556866,78,PSTN,SMT,PROJECT_TO
364.0,189,483.9800354581974,19359.201418327895,40,PSTN,RH,PROJECT_TO
364.0,907,871.0772606824066,26132.3178204722,30,PSTN,PCN,PROJECT_TO
364.0,930,720.5331470005274,30262.392174022152,42,PSTN,PF,PROJECT_TO
364.0,560581563,340.1051839667099,7482.314047267618,22,PSTN,PIL,PROJECT_TO
364.0,946,1451.5664530460028,139350.37949241628,96,PSTN,PH,PROJECT_TO
364.0,364,1541.6982430089956,514927.2131650045,334,PSTN,PSTN,PROJECT_TO
364.0,470,559.1328776708881,121890.9673322536,218,PSTN,STN,PROJECT_TO
364.0,797,1006.6923791058374,161070.780656934,160,PSTN,ZI,PROJECT_TO
364.0,381,2836.3367736323507,595630.7224627937,210,PSTN,SNr,PROJECT_TO
364.0,749,1360.4701338161435,274814.967030861,202,PSTN,VTA,PROJECT_TO
364.0,246,508.37408417046106,58971.393763773485,116,PSTN,RR,PROJECT_TO
364.0,128,5083.093850664767,1402933.9027834758,276,PSTN,MRN,PROJECT_TO
364.0,294,3054.8594535258617,281047.0697243793,92,PSTN,SCm,PROJECT_TO
364.0,215,508.96088886771275,9161.29599961883,18,PSTN,APN,PROJECT_TO
364.0,628,1077.7716499180501,4311.0865996722005,4,PSTN,NOT,PROJECT_TO
364.0,1061,281.15470553613926,1124.618822144557,4,PSTN,PPT,PROJECT_TO
364.0,214,1169.88869547591,95930.87302902463,82,PSTN,RN,PROJECT_TO
364.0,374,573.6764962193961,127356.18216070592,222,PSTN,SNc,PROJECT_TO
364.0,574,1384.8394931320126,38775.505807696354,28,PSTN,TRN,PROJECT_TO
364.0,679,675.4035010907586,16209.684026178205,24,PSTN,CS,PROJECT_TO
364.0,146,1425.0238305847386,114001.90644677909,80,PSTN,PRNr,PROJECT_TO
364.0,1009,4310.986852534826,1439869.6087466318,334,PSTN,fiber tracts,PROJECT_TO
1002.0,563807435,363.83097773720635,1455.3239109488254,4,AUDp,PoT,PROJECT_TO
1002.0,414,1746.3315116329597,6985.326046531839,4,AUDp,SPFm,PROJECT_TO
1002.0,422,629.7296049685822,2518.9184198743287,4,AUDp,SPFp,PROJECT_TO
1002.0,1044,584.7040025132197,2338.816010052879,4,AUDp,PP,PROJECT_TO
